# Lifted counterexample, 3 -> 5:  C_{3->5}(p) < 0 for every p in [32.2, 32.5]
claim 3 5 32.199999999999996 32.5 -
# p1 p2 lambda1 lambda2 tau0
32.199999999999996 32.204999999999998 1.39500630393 1.3956141765900001 0.0009765625
32.204999999999998 32.210000000000001 1.3949984334200001 1.39560630393 0.0009765625
32.210000000000001 32.215000000000003 1.3949905650700001 1.39559843342 0.0009765625
32.215000000000003 32.219999999999999 1.39498269888 1.39559056507 0.0009765625
32.219999999999999 32.225000000000001 1.39497483484 1.39558269888 0.0009765625
32.225000000000001 32.229999999999997 1.3949669729600001 1.3955748348399999 0.0009765625
32.229999999999997 32.234999999999999 1.3949591132300001 1.39556697296 0.0009765625
32.234999999999999 32.240000000000002 1.3949512556599999 1.39555911323 0.0009765625
32.240000000000002 32.244999999999997 1.3949434002300001 1.39555125566 0.0009765625
32.244999999999997 32.25 1.39493554696 1.39554340023 0.0009765625
32.25 32.255000000000003 1.3949276958400001 1.3955355469599999 0.0009765625
32.255000000000003 32.259999999999998 1.3949198468599999 1.39552769584 0.0009765625
32.259999999999998 32.265000000000001 1.3949120000399999 1.3955198468600001 0.0009765625
32.265000000000001 32.270000000000003 1.3949041553599999 1.3955120000400001 0.0009765625
32.270000000000003 32.274999999999999 1.39489631283 1.3955041553600001 0.0009765625
32.274999999999999 32.280000000000001 1.3948884724399999 1.39549631283 0.0009765625
32.280000000000001 32.284999999999997 1.3948806342 1.3954884724400001 0.0009765625
32.284999999999997 32.289999999999999 1.3948727981 1.3954806341999999 0.0009765625
32.289999999999999 32.295000000000002 1.3948649641399999 1.3954727980999999 0.0009765625
32.295000000000002 32.299999999999997 1.3948571323300001 1.3954649641400001 0.0009765625
32.299999999999997 32.305 1.39484930266 1.39545713233 0.0009765625
32.305 32.310000000000002 1.39484147512 1.3954493026599999 0.0009765625
32.310000000000002 32.314999999999998 1.39483364973 1.3954414751199999 0.0009765625
32.314999999999998 32.32 1.39482582647 1.3954336497299999 0.0009765625
32.32 32.325000000000003 1.3948180053599999 1.3954258264699999 0.0009765625
32.325000000000003 32.329999999999998 1.39481018637 1.39541800536 0.0009765625
32.329999999999998 32.335000000000001 1.39480236953 1.3954101863699999 0.0009765625
32.335000000000001 32.340000000000003 1.39479455481 1.39540236953 0.0009765625
32.340000000000003 32.344999999999999 1.39478674224 1.39539455481 0.0009765625
32.344999999999999 32.350000000000001 1.3947789317899999 1.3953867422399999 0.0009765625
32.350000000000001 32.354999999999997 1.39477112347 1.3953789317900001 0.0009765625
32.354999999999997 32.359999999999999 1.39476331729 1.3953711234699999 0.0009765625
32.359999999999999 32.365000000000002 1.39475551324 1.39536331729 0.0009765625
32.365000000000002 32.369999999999997 1.39474771131 1.39535551324 0.0009765625
32.369999999999997 32.375 1.3947399115200001 1.3953477113099999 0.0009765625
32.375 32.380000000000003 1.39473211385 1.39533991152 0.0009765625
32.380000000000003 32.384999999999998 1.39472431831 1.3953321138500001 0.0009765625
32.384999999999998 32.390000000000001 1.39471652489 1.3953243183099999 0.0009765625
32.390000000000001 32.395000000000003 1.3947087335999999 1.3953165248899999 0.0009765625
32.395000000000003 32.399999999999999 1.39470094443 1.3953087336000001 0.0009765625
32.399999999999999 32.405000000000001 1.3946931573800001 1.39530094443 0.0009765625
32.405000000000001 32.409999999999997 1.3946853724599999 1.39529315738 0.0009765625
32.409999999999997 32.414999999999999 1.3946775896600001 1.3952853724600001 0.0009765625
32.414999999999999 32.420000000000002 1.39466980897 1.39527758966 0.0009765625
32.420000000000002 32.424999999999997 1.3946620304099999 1.39526980897 0.0009765625
32.424999999999997 32.43 1.39465425396 1.3952620304100001 0.0009765625
32.43 32.435000000000002 1.39464647964 1.3952542539599999 0.0009765625
32.435000000000002 32.439999999999998 1.39463870742 1.3952464796399999 0.0009765625
32.439999999999998 32.445 1.3946309373300001 1.3952387074199999 0.0009765625
32.445 32.450000000000003 1.39462316935 1.39523093733 0.0009765625
32.450000000000003 32.454999999999998 1.39461540348 1.3952231693499999 0.0009765625
32.454999999999998 32.460000000000001 1.39460763973 1.3952154034799999 0.0009765625
32.460000000000001 32.465000000000003 1.39459987808 1.3952076397299999 0.0009765625
32.465000000000003 32.469999999999999 1.3945921185500001 1.3951998780799999 0.0009765625
32.469999999999999 32.475000000000001 1.3945843611299999 1.39519211855 0.0009765625
32.475000000000001 32.479999999999997 1.39457660582 1.3951843611300001 0.0009765625
32.479999999999997 32.484999999999999 1.39456885261 1.3951766058199999 0.0009765625
32.484999999999999 32.490000000000002 1.3945611015199999 1.3951688526099999 0.0009765625
32.490000000000002 32.494999999999997 1.39455335253 1.3951611015200001 0.0009765625
32.494999999999997 32.5 1.3945456056500001 1.3951533525299999 0.0009765625
