# Lifted counterexample, 4 -> 8:  C_{4->8}(p) < 0 on [56.42, 56.54]
claim 4 8 56.419999999999995 56.540000000000006 -
# p1 p2 lambda1 lambda2 tau0
56.419999999999995 56.421935483870968 1.3839953491003085 1.384596713112167 0.0009765625
56.421935483870968 56.423870967741941 1.383993985168934 1.3845953491008329 0.0009765625
56.423870967741941 56.425806451612907 1.3839926213170011 1.3845939851689342 0.0009765625
56.425806451612907 56.427741935483873 1.3839912575450233 1.3845926213170012 0.0009765625
56.427741935483873 56.429677419354839 1.3839898938529851 1.3845912575450234 0.0009765625
56.429677419354839 56.431612903225812 1.3839885302408912 1.3845898938529853 0.0009765625
56.431612903225812 56.433548387096778 1.3839871667087253 1.3845885302408913 0.0009765625
56.433548387096778 56.435483870967744 1.3839858032564842 1.3845871667087255 0.0009765625
56.435483870967744 56.43741935483871 1.3839844398841623 1.3845858032564844 0.0009765625
56.43741935483871 56.439354838709683 1.3839830765917467 1.3845844398841625 0.0009765625
56.439354838709683 56.441290322580649 1.383981713379232 1.3845830765917468 0.0009765625
56.441290322580649 56.443225806451615 1.383980350246615 1.3845817133792322 0.0009765625
56.443225806451615 56.445161290322581 1.3839789871938792 1.3845803502466152 0.0009765625
56.445161290322581 56.447096774193554 1.3839776242210269 1.3845789871938794 0.0009765625
56.447096774193554 56.44903225806452 1.38397626132805 1.384577624221027 0.0009765625
56.44903225806452 56.450967741935486 1.3839748985149365 1.3845762613280501 0.0009765625
56.450967741935486 56.452903225806452 1.3839735357816814 1.3845748985149366 0.0009765625
56.452903225806452 56.454838709677425 1.3839721731282737 1.3845735357816815 0.0009765625
56.454838709677425 56.456774193548391 1.383970810554717 1.3845721731282739 0.0009765625
56.456774193548391 56.458709677419357 1.3839694480609888 1.3845708105547172 0.0009765625
56.458709677419357 56.460645161290323 1.3839680856470893 1.3845694480609889 0.0009765625
56.460645161290323 56.462580645161296 1.3839667233130108 1.3845680856470894 0.0009765625
56.462580645161296 56.464516129032262 1.3839653610587501 1.384566723313011 0.0009765625
56.464516129032262 56.466451612903228 1.3839639988842973 1.3845653610587503 0.0009765625
56.466451612903228 56.468387096774194 1.3839626367896372 1.3845639988842975 0.0009765625
56.468387096774194 56.470322580645167 1.3839612747747774 1.3845626367896373 0.0009765625
56.470322580645167 56.472258064516133 1.3839599128396951 1.3845612747747775 0.0009765625
56.472258064516133 56.474193548387099 1.3839585509843935 1.3845599128396953 0.0009765625
56.474193548387099 56.476129032258065 1.3839571892088687 1.3845585509843936 0.0009765625
56.476129032258065 56.478064516129038 1.3839558275130914 1.3845571892088688 0.0009765625
56.478064516129038 56.480000000000004 1.3839544658970773 1.3845558275130916 0.0009765625
56.480000000000004 56.482000000000006 1.3839530589771265 1.3845544658965563 0.0009765625
56.482000000000006 56.484000000000002 1.3839516521433581 1.3845530589776471 0.0009765625
56.484000000000002 56.486000000000004 1.383950245394205 1.3845516521433583 0.0009765625
56.486000000000004 56.488000000000007 1.383948838730185 1.3845502453942051 0.0009765625
56.488000000000007 56.490000000000002 1.3839474321512848 1.3845488387301852 0.0009765625
56.490000000000002 56.492000000000004 1.3839460256574956 1.384547432151285 0.0009765625
56.492000000000004 56.494 1.383944619248813 1.3845460256574957 0.0009765625
56.494 56.496000000000002 1.383943212925226 1.3845446192488131 0.0009765625
56.496000000000002 56.498000000000005 1.3839418066867262 1.3845432129252262 0.0009765625
56.498000000000005 56.5 1.3839404005333096 1.3845418066867263 0.0009765625
56.5 56.502000000000002 1.3839389944649687 1.3845404005333097 0.0009765625
56.502000000000002 56.504000000000005 1.3839375884816889 1.3845389944649689 0.0009765625
56.504000000000005 56.506 1.3839361825834664 1.3845375884816891 0.0009765625
56.506 56.508000000000003 1.3839347767702939 1.3845361825834666 0.0009765625
56.508000000000003 56.510000000000005 1.3839333710421589 1.384534776770294 0.0009765625
56.510000000000005 56.512 1.3839319653990592 1.384533371042159 0.0009765625
56.512 56.514000000000003 1.3839305598409832 1.3845319653990593 0.0009765625
56.514000000000003 56.515999999999998 1.3839291543679206 1.3845305598409834 0.0009765625
56.515999999999998 56.518000000000001 1.3839277489798685 1.3845291543679208 0.0009765625
56.518000000000001 56.520000000000003 1.3839263436768159 1.3845277489798686 0.0009765625
56.520000000000003 56.521999999999998 1.3839249384587593 1.384526343676816 0.0009765625
56.521999999999998 56.524000000000001 1.3839235333256803 1.3845249384587595 0.0009765625
56.524000000000001 56.526000000000003 1.3839221282775804 1.3845235333256805 0.0009765625
56.526000000000003 56.527999999999999 1.383920723314453 1.3845221282775806 0.0009765625
56.527999999999999 56.530000000000001 1.3839193184362817 1.3845207233144532 0.0009765625
56.530000000000001 56.531999999999996 1.3839179136430657 1.3845193184362818 0.0009765625
56.531999999999996 56.533999999999999 1.383916508934788 1.3845179136430659 0.0009765625
56.533999999999999 56.536000000000001 1.383915104311449 1.3845165089347882 0.0009765625
56.536000000000001 56.537999999999997 1.3839136997730366 1.3845151043114492 0.0009765625
56.537999999999997 56.540000000000006 1.3839122953195429 1.3845136997730367 0.0009765625
