# Direct counterexample,  d = 7:  C(p) > 0 on [48.4, 100]
claim 7 7 48.4 100 +
# p1 p2 lambda1 lambda2 tau0
48.399999999999999 48.404961538461542 1.4191616222402832 1.4191875401551639 0.0009765625
48.404961538461542 48.409923076923079 1.4191557052777455 1.4191816222402831 0.0009765625
48.409923076923079 48.414884615384615 1.4191497892673099 1.4191757052777454 0.0009765625
48.414884615384615 48.419846153846152 1.4191438742087188 1.4191697892673099 0.0009765625
48.419846153846152 48.424807692307695 1.4191379601017358 1.4191638742087187 0.0009765625
48.424807692307695 48.429769230769232 1.4191320469461104 1.4191579601017357 0.0009765625
48.429769230769232 48.439692307692304 1.4191292234879518 1.4191430469461104 0.0009765625
48.439692307692304 48.449615384615385 1.4191084038322705 1.4191402234879518 0.0009765625
48.449615384615385 48.459538461538457 1.4190965879770954 1.4191284038322705 0.0009765625
48.459538461538457 48.469461538461537 1.4190847759204674 1.4191165879770953 0.0009765625
48.469461538461537 48.479384615384618 1.4190729676604192 1.4191047759204674 0.0009765625
48.479384615384618 48.489307692307698 1.4190411631949886 1.4191129676604193 0.0009765625
48.489307692307698 48.49923076923077 1.4190293625222086 1.4191011631949888 0.0009765625
48.49923076923077 48.509153846153851 1.4190175656401247 1.4190893625222087 0.0009765625
48.509153846153851 48.519076923076923 1.419005772546768 1.4190775656401249 0.0009765625
48.519076923076923 48.538923076923076 1.4190111977184343 1.4190367725467681 0.0009765625
48.538923076923076 48.558769230769229 1.4189786380215565 1.4190221977184343 0.0009765625
48.558769230769229 48.578615384615382 1.4189550934405073 1.4189986380215565 0.0009765625
48.578615384615382 48.598461538461535 1.4189115639596865 1.4189950934405073 0.0009765625
48.598461538461535 48.618307692307688 1.4188880495635201 1.4189715639596867 0.0009765625
48.618307692307688 48.638153846153841 1.4188645502364425 1.4189480495635203 0.0009765625
48.638153846153841 48.658000000000001 1.418841065962922 1.4189245502364427 0.0009765625
48.658000000000001 48.677846153846154 1.4188175967274477 1.4189010659629222 0.0009765625
48.677846153846154 48.697692307692307 1.4187941425145301 1.4188775967274478 0.0009765625
48.697692307692307 48.71753846153846 1.4187707033087 1.4188541425145302 0.0009765625
48.71753846153846 48.737384615384613 1.4187472790945037 1.4188307033087002 0.0009765625
48.737384615384613 48.757230769230766 1.4187238698565301 1.4188072790945039 0.0009765625
48.757230769230766 48.777076923076919 1.418700475579364 1.4187838698565303 0.0009765625
48.777076923076919 48.796923076923079 1.4186770962476298 1.4187604755793641 0.0009765625
48.796923076923079 48.816769230769232 1.4186537318459782 1.41873709624763 0.0009765625
48.816769230769232 48.836615384615385 1.4186303823590569 1.4187137318459784 0.0009765625
48.836615384615385 48.856461538461538 1.4185370477715606 1.4187603823590571 0.0009765625
48.856461538461538 48.876307692307691 1.4185137280681961 1.4187370477715608 0.0009765625
48.876307692307691 48.896153846153844 1.418490423233691 1.4187137280681963 0.0009765625
48.896153846153844 48.915999999999997 1.4184671332527929 1.4186904232336912 0.0009765625
48.915999999999997 48.93584615384615 1.4184438581102845 1.4186671332527931 0.0009765625
48.93584615384615 48.955692307692303 1.4184205977909552 1.4186438581102847 0.0009765625
48.955692307692303 48.975538461538463 1.4183973522796129 1.4186205977909554 0.0009765625
48.975538461538463 48.995384615384616 1.4183741215611003 1.4185973522796131 0.0009765625
48.995384615384616 49.015230769230769 1.418350905620287 1.4185741215611005 0.0009765625
49.015230769230769 49.035076923076922 1.4183277044420344 1.4185509056202872 0.0009765625
49.035076923076922 49.054923076923075 1.4183045180112586 1.4185277044420346 0.0009765625
49.054923076923075 49.074769230769228 1.4182813463128734 1.4185045180112588 0.0009765625
49.074769230769228 49.094615384615381 1.4182581893318245 1.4184813463128736 0.0009765625
49.094615384615381 49.114461538461541 1.4182350470530951 1.4184581893318247 0.0009765625
49.114461538461541 49.134307692307694 1.418211919461648 1.4184350470530953 0.0009765625
49.134307692307694 49.154153846153847 1.4181888065425106 1.4184119194616482 0.0009765625
49.154153846153847 49.173999999999999 1.4181657082807027 1.4183888065425108 0.0009765625
49.173999999999999 49.193846153846152 1.4181426246612769 1.4183657082807029 0.0009765625
49.193846153846152 49.213692307692305 1.4181195556687343 1.4183426246607072 0.0009765625
49.213692307692305 49.233538461538458 1.4180965012898845 1.4183195556693087 0.0009765625
49.233538461538458 49.253384615384611 1.4180734615081259 1.4182965012898847 0.0009765625
49.253384615384611 49.273230769230764 1.4180504363091702 1.4182734615081261 0.0009765625
49.273230769230764 49.293076923076924 1.4180274256781664 1.4182504363091704 0.0009765625
49.293076923076924 49.312923076923077 1.4180044296002927 1.4182274256781666 0.0009765625
49.312923076923077 49.33276923076923 1.4179814480607553 1.4182044296002929 0.0009765625
49.33276923076923 49.352615384615383 1.4179584810447714 1.4181814480607555 0.0009765625
49.352615384615383 49.372461538461536 1.4179355285375694 1.4181584810447716 0.0009765625
49.372461538461536 49.392307692307689 1.4179125905244228 1.4181355285375696 0.0009765625
49.392307692307689 49.412153846153842 1.4178896669906125 1.418112590524423 0.0009765625
49.412153846153842 49.432000000000002 1.4178667579214386 1.4180896669906127 0.0009765625
49.432000000000002 49.451846153846155 1.4178438633022208 1.4180667579214388 0.0009765625
49.451846153846155 49.471692307692308 1.4178209831183055 1.418043863302221 0.0009765625
49.471692307692308 49.491538461538461 1.4177981173550633 1.4180209831183057 0.0009765625
49.491538461538461 49.511384615384614 1.4177752659978657 1.4179981173550635 0.0009765625
