# Lifted counterexample, 3 -> 4:  C_{3->4}(p) > 0 for every p in [24.25, 24.36]
claim 3 4 24.25 24.360000000000003 +
# p1 p2 lambda1 lambda2 tau0
24.25 24.251964285700002 1.4113315579600001 1.41139665586 0.0009765625
24.251964285700002 24.253928571399999 1.41132646079 1.41139155796 0.0009765625
24.253928571399999 24.255892857100001 1.41132136434 1.41138646079 0.0009765625
24.255892857100001 24.257857142900001 1.41131626862 1.4113813643399999 0.0009765625
24.257857142900001 24.259821428599999 1.4113111736299999 1.41137626862 0.0009765625
24.259821428599999 24.2617857143 1.4113060793600001 1.4113711736300001 0.0009765625
24.2617857143 24.263750000000002 1.4113009858200001 1.41136607936 0.0009765625
24.263750000000002 24.2657142857 1.4112958929999999 1.41136098582 0.0009765625
24.2657142857 24.267678571400001 1.41129080091 1.4113558930000001 0.0009765625
24.267678571400001 24.269642857099999 1.41128570954 1.41135080091 0.0009765625
24.269642857099999 24.271607142899999 1.4112806189 1.4113457095399999 0.0009765625
24.271607142899999 24.2735714286 1.4112755289800001 1.4113406189 0.0009765625
24.2735714286 24.275535714299998 1.41127043979 1.41133552898 0.0009765625
24.275535714299998 24.2775 1.41126535132 1.4113304397899999 0.0009765625
24.2775 24.279464285700001 1.41126026358 1.4113253513199999 0.0009765625
24.279464285700001 24.281428571399999 1.4112551765600001 1.41132026358 0.0009765625
24.281428571399999 24.283392857100001 1.41125009026 1.4113151765600001 0.0009765625
24.283392857100001 24.285357142900001 1.41124500469 1.41131009026 0.0009765625
24.285357142900001 24.287321428599999 1.4112399198400001 1.41130500469 0.0009765625
24.287321428599999 24.2892857143 1.41123483571 1.41129991984 0.0009765625
24.2892857143 24.291250000000002 1.4112297523099999 1.4112948357099999 0.0009765625
24.291250000000002 24.2932142857 1.4112246696299999 1.4112897523100001 0.0009765625
24.2932142857 24.295178571400001 1.41121958768 1.4112846696300001 0.0009765625
24.295178571400001 24.297142857099999 1.4112145064399999 1.4112795876799999 0.0009765625
24.297142857099999 24.299107142899999 1.4112094259300001 1.4112745064400001 0.0009765625
24.299107142899999 24.3010714286 1.4112043461399999 1.41126942593 0.0009765625
24.3010714286 24.303035714300002 1.41119926708 1.4112643461400001 0.0009765625
24.303035714300002 24.305 1.4111941887399999 1.4112592670799999 0.0009765625
24.305 24.306964285700001 1.4111891111099999 1.4112541887400001 0.0009765625
24.306964285700001 24.308928571399999 1.4111840342099999 1.4112491111100001 0.0009765625
24.308928571399999 24.310892857100001 1.41117895804 1.4112440342100001 0.0009765625
24.310892857100001 24.3128571429 1.41117388258 1.41123895804 0.0009765625
24.3128571429 24.314821428599998 1.41116880785 1.4112338825799999 0.0009765625
24.314821428599998 24.3167857143 1.41116373383 1.4112288078499999 0.0009765625
24.3167857143 24.318750000000001 1.4111586605399999 1.41122373383 0.0009765625
24.318750000000001 24.320714285699999 1.4111535879699999 1.4112186605399999 0.0009765625
24.320714285699999 24.322678571400001 1.4111485161199999 1.4112135879700001 0.0009765625
24.322678571400001 24.324642857099999 1.41114344498 1.4112085161200001 0.0009765625
24.324642857099999 24.326607142899999 1.4111383745699999 1.4112034449799999 0.0009765625
24.326607142899999 24.3285714286 1.4111333048800001 1.4111983745700001 0.0009765625
24.3285714286 24.330535714300002 1.4111282359099999 1.4111933048800001 0.0009765625
24.330535714300002 24.3325 1.41112316766 1.4111882359100001 0.0009765625
24.3325 24.334464285700001 1.4111181001299999 1.41118316766 0.0009765625
24.334464285700001 24.336428571399999 1.4111130333199999 1.4111781001299999 0.0009765625
24.336428571399999 24.338392857100001 1.41110796723 1.4111730333200001 0.0009765625
24.338392857100001 24.3403571429 1.4111029018600001 1.4111679672299999 0.0009765625
24.3403571429 24.342321428599998 1.41109783721 1.41116290186 0.0009765625
24.342321428599998 24.3442857143 1.41102277327 1.41122783721 0.0009765625
24.3442857143 24.346250000000001 1.4110177100600001 1.41122277327 0.0009765625
24.346250000000001 24.348214285699999 1.41101264756 1.4112177100600001 0.0009765625
24.348214285699999 24.350178571400001 1.41100758578 1.41121264756 0.0009765625
24.350178571400001 24.352142857099999 1.41100252473 1.4112075857799999 0.0009765625
24.352142857099999 24.354107142899998 1.4109974643800001 1.41120252473 0.0009765625
24.354107142899998 24.3560714286 1.41099240476 1.41119746438 0.0009765625
24.3560714286 24.358035714300001 1.41098734585 1.41119240476 0.0009765625
24.358035714300001 24.360000000000003 1.41098228767 1.4111873458499999 0.0009765625
