# Lifted counterexample, 4 -> 10: C_{4->10}(p) < 0 for every p in [69.5, 76.5]
claim 4 10 69.5 76.5 -
# p1 p2 lambda1 lambda2 tau0
69.5 69.519943019899998 1.3762832415699999 1.37689306801 0.000244140625
69.519943019899998 69.539886039899997 1.37627341997 1.3768832415700001 0.000244140625
69.539886039899997 69.559829059799995 1.37626360322 1.3768734199699999 0.000244140625
69.559829059799995 69.579772079799994 1.3762537913199999 1.3768636032199999 0.000244140625
69.579772079799994 69.599715099700006 1.3762439842600001 1.3768537913200001 0.000244140625
69.599715099700006 69.619658119700006 1.3762341820399999 1.37684398426 0.000244140625
69.619658119700006 69.639601139600003 1.37622438464 1.3768341820400001 0.000244140625
69.639601139600003 69.659544159500001 1.37621459208 1.3768243846399999 0.000244140625
69.659544159500001 69.679487179500001 1.3762048043499999 1.3768145920799999 0.000244140625
69.679487179500001 69.699430199399998 1.3761950214400001 1.3768048043500001 0.000244140625
69.699430199399998 69.719373219399998 1.3761852433399999 1.37679502144 0.000244140625
69.719373219399998 69.739316239299995 1.37617547007 1.3767852433400001 0.000244140625
69.739316239299995 69.759259259299995 1.3761657016 1.3767754700699999 0.000244140625
69.759259259299995 69.779202279200007 1.3761559379399999 1.3767657015999999 0.000244140625
69.779202279200007 69.799145299100005 1.37614617909 1.3767559379400001 0.000244140625
69.799145299100005 69.819088319100004 1.3761364250300001 1.37674617909 0.000244140625
69.819088319100004 69.839031339000002 1.3761266757699999 1.37673642503 0.000244140625
69.839031339000002 69.858974359000001 1.3761169313099999 1.3767266757700001 0.000244140625
69.858974359000001 69.878917378899999 1.3761071916300001 1.3767169313100001 0.000244140625
69.878917378899999 69.898860398899998 1.3760974567399999 1.37670719163 0.000244140625
69.898860398899998 69.918803418799996 1.37608772663 1.3766974567400001 0.000244140625
69.918803418799996 69.938746438699994 1.3760780013 1.3766877266299999 0.000244140625
69.938746438699994 69.958689458699993 1.37606828074 1.3766780013 0.000244140625
69.958689458699993 69.978632478600005 1.3760585649599999 1.3766682807399999 0.000244140625
69.978632478600005 69.998575498600005 1.37604885394 1.3766585649600001 0.000244140625
69.998575498600005 70.018518518500002 1.37603914769 1.3766488539399999 0.000244140625
70.018518518500002 70.038461538500002 1.37602944619 1.37663914769 0.000244140625
70.038461538500002 70.058404558399999 1.3760197494599999 1.3766294461899999 0.000244140625
70.058404558399999 70.078347578299997 1.37601005747 1.3766197494600001 0.000244140625
70.078347578299997 70.098290598299997 1.3760003702400001 1.37661005747 0.000244140625
70.098290598299997 70.118233618199994 1.3759906877500001 1.37660037024 0.000244140625
70.118233618199994 70.138176638199994 1.3759810100000001 1.37659068775 0.000244140625
70.138176638199994 70.158119658100006 1.37597133699 1.37658101 0.000244140625
70.158119658100006 70.178062678100005 1.37596166871 1.3765713369899999 0.000244140625
70.178062678100005 70.198005698000003 1.37595200517 1.37656166871 0.000244140625
70.198005698000003 70.217948717900001 1.37594234635 1.37655200517 0.000244140625
70.217948717900001 70.2378917379 1.3759326922499999 1.3765423463499999 0.000244140625
70.2378917379 70.257834757799998 1.37592304288 1.3765326922500001 0.000244140625
70.257834757799998 70.277777777799997 1.37591339822 1.3765230428799999 0.000244140625
70.277777777799997 70.297720797699995 1.37590375828 1.37651339822 0.000244140625
70.297720797699995 70.317663817699994 1.3758941230399999 1.3765037582799999 0.000244140625
70.317663817699994 70.337606837600006 1.37588449252 1.3764941230400001 0.000244140625
70.337606837600006 70.357549857500004 1.37587486669 1.3764844925199999 0.000244140625
70.357549857500004 70.377492877500003 1.37586524556 1.37647486669 0.000244140625
70.377492877500003 70.397435897400001 1.3758556291299999 1.3764652455599999 0.000244140625
70.397435897400001 70.417378917400001 1.37584601739 1.3764556291300001 0.000244140625
70.417378917400001 70.437321937299998 1.37583641033 1.3764460173899999 0.000244140625
70.437321937299998 70.457264957299998 1.37582680796 1.37643641033 0.000244140625
70.457264957299998 70.477207977199996 1.3758172102799999 1.3764268079599999 0.000244140625
70.477207977199996 70.497150997199995 1.37580761726 1.3764172102800001 0.000244140625
70.497150997199995 70.517094017100007 1.37579802893 1.3764076172599999 0.000244140625
70.517094017100007 70.537037037000005 1.37578844526 1.37639802893 0.000244140625
70.537037037000005 70.556980057000004 1.3757788662599999 1.3763884452599999 0.000244140625
70.556980057000004 70.576923076900002 1.37576929192 1.3763788662600001 0.000244140625
70.576923076900002 70.596866096900001 1.37575972224 1.3763692919199999 0.000244140625
70.596866096900001 70.616809116799999 1.3757501572199999 1.3763597222399999 0.000244140625
70.616809116799999 70.636752136799998 1.3757405968500001 1.3763501572200001 0.000244140625
70.636752136799998 70.656695156699996 1.3757310411300001 1.37634059685 0.000244140625
70.656695156699996 70.676638176599994 1.3757214900500001 1.37633104113 0.000244140625
70.676638176599994 70.696581196599993 1.37571194362 1.37632149005 0.000244140625
70.696581196599993 70.716524216500005 1.3757024018199999 1.37631194362 0.000244140625
70.716524216500005 70.736467236500005 1.37569286466 1.3763024018200001 0.000244140625
70.736467236500005 70.756410256400002 1.3756833321299999 1.3762928646599999 0.000244140625
70.756410256400002 70.776353276400002 1.3756738042300001 1.3762833321300001 0.000244140625
70.776353276400002 70.7962962963 1.3756642809599999 1.37627380423 0.000244140625
70.7962962963 70.816239316199997 1.3756547622999999 1.3762642809600001 0.000244140625
70.816239316199997 70.836182336199997 1.3756452482599999 1.3762547623000001 0.000244140625
70.836182336199997 70.856125356099994 1.37563573883 1.3762452482600001 0.000244140625
70.856125356099994 70.876068376099994 1.3756262340200001 1.3762357388299999 0.000244140625
70.876068376099994 70.896011396000006 1.37561673381 1.37622623402 0.000244140625
70.896011396000006 70.915954416000005 1.37560723821 1.37621673381 0.000244140625
70.915954416000005 70.935897435900003 1.3755977472000001 1.3762072382099999 0.000244140625
70.935897435900003 70.955840455800001 1.3755882607900001 1.3761977472 0.000244140625
70.955840455800001 70.9757834758 1.37557877898 1.37618826079 0.000244140625
70.9757834758 70.995726495699998 1.3755693017499999 1.37617877898 0.000244140625
70.995726495699998 71.015669515699997 1.37555982911 1.3761693017500001 0.000244140625
71.015669515699997 71.035612535599995 1.3755503610499999 1.3761598291099999 0.000244140625
71.035612535599995 71.055555555599994 1.3755408975800001 1.3761503610500001 0.000244140625
71.055555555599994 71.075498575500006 1.3755314386699999 1.37614089758 0.000244140625
71.075498575500006 71.095441595400004 1.3755219843399999 1.3761314386700001 0.000244140625
71.095441595400004 71.115384615400004 1.3755125345799999 1.3761219843400001 0.000244140625
71.115384615400004 71.135327635300001 1.37550308939 1.37611253458 0.000244140625
71.135327635300001 71.155270655300001 1.37549364875 1.3761030893899999 0.000244140625
71.155270655300001 71.175213675199998 1.37548421267 1.37609364875 0.000244140625
71.175213675199998 71.195156695199998 1.3754747811500001 1.3760842126699999 0.000244140625
71.195156695199998 71.215099715099996 1.3754653541799999 1.37607478115 0.000244140625
71.215099715099996 71.235042734999993 1.3754559317599999 1.3760653541800001 0.000244140625
71.235042734999993 71.254985755000007 1.3754465138900001 1.3760559317600001 0.000244140625
71.254985755000007 71.274928774900005 1.3754371005499999 1.37604651389 0.000244140625
71.274928774900005 71.294871794900004 1.3754276917499999 1.3760371005500001 0.000244140625
71.294871794900004 71.314814814800002 1.3754182874900001 1.3760276917500001 0.000244140625
71.314814814800002 71.334757834800001 1.3754088877599999 1.37601828749 0.000244140625
71.334757834800001 71.354700854699999 1.3753994925499999 1.3760088877600001 0.000244140625
71.354700854699999 71.374643874599997 1.3753901018700001 1.3759994925500001 0.000244140625
71.374643874599997 71.394586894599996 1.37538071572 1.37599010187 0.000244140625
71.394586894599996 71.414529914499994 1.37537133407 1.3759807157199999 0.000244140625
71.414529914499994 71.434472934499993 1.37536195695 1.3759713340699999 0.000244140625
71.434472934499993 71.454415954400005 1.3753525843300001 1.3759619569499999 0.000244140625
71.454415954400005 71.474358974400005 1.3753432162200001 1.37595258433 0.000244140625
71.474358974400005 71.494301994300002 1.3753338526200001 1.37594321622 0.000244140625
71.494301994300002 71.5142450142 1.37532449351 1.37593385262 0.000244140625
71.5142450142 71.5341880342 1.3753151389 1.3759244935099999 0.000244140625
71.5341880342 71.554131054099997 1.37530578879 1.3759151388999999 0.000244140625
71.554131054099997 71.574074074099997 1.3752964431700001 1.3759057887899999 0.000244140625
71.574074074099997 71.594017093999994 1.3752871020299999 1.37589644317 0.000244140625
71.594017093999994 71.613960113999994 1.3752777653799999 1.3758871020300001 0.000244140625
71.613960113999994 71.633903133900006 1.37526843321 1.3758777653800001 0.000244140625
71.633903133900006 71.653846153800004 1.3752591055100001 1.37586843321 0.000244140625
71.653846153800004 71.673789173800003 1.3752497822900001 1.37585910551 0.000244140625
71.673789173800003 71.693732193700001 1.37524046354 1.37584978229 0.000244140625
71.693732193700001 71.7136752137 1.37523114926 1.3758404635399999 0.000244140625
71.7136752137 71.733618233599998 1.37522183944 1.3758311492599999 0.000244140625
